user_id,hours_streaming,hours_social,hours_messaging,hours_gaming,background_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,measurement_date
SUB9506404,0.05,0.21,0.03,0.02,5.1,0,0,45-54,Postpaid_Premium,Basic_Phone,3G,2026-03-29
SUB2241082,5.01,0.76,0.17,0.32,92.17,0,1,25-34,Prepaid_Monthly,Mid_Range,5G,2026-04-05
SUB6184502,2.6,0.49,1.18,1.36,140.44,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G+,2026-04-11
SUB7561000,0.5,2.15,0.78,0.06,75.44,0,0,25-34,Postpaid_Basic,Premium_Smartphone,5G,2026-03-29
SUB7671458,1.77,1.36,0.03,0.04,114.72,0,1,55+,Postpaid_Basic,5G_Device,5G,2026-03-25
SUB5892306,0.61,0.32,0.06,0.11,29.91,0,1,18-24,Postpaid_Premium,Basic_Phone,3G,2026-03-24
SUB4674515,3.41,3.11,0.03,0.64,59.39,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-10
SUB2579159,1.92,0.48,0.02,0.07,73.19,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-09
SUB5515488,0.25,0.28,0.06,0.28,66.97,0,0,55+,Prepaid_Daily,Mid_Range,4G+,2026-04-06
SUB7041495,4.23,1.35,0.03,0.19,92.14,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,2026-03-30
SUB9767088,1.74,3.8,1.02,0.23,84.48,1,0,18-24,Postpaid_Unlimited,Mid_Range,4G+,2026-04-02
SUB7324167,1.88,2.55,0.95,0.47,91.28,0,1,18-24,Postpaid_Basic,Premium_Smartphone,4G,2026-03-29
SUB1791971,2.73,2.78,0.39,0.35,100.62,0,0,18-24,Postpaid_Premium,Tablet,5G,2026-03-20
SUB1501157,0.02,3.38,0.82,1.05,87.25,0,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,2026-03-30
SUB5378727,7.77,2.0,1.06,0.82,136.17,1,1,35-44,Prepaid_Daily,5G_Device,4G,2026-04-09
SUB5124499,1.12,0.63,0.54,0.13,126.25,0,0,35-44,Prepaid_Daily,5G_Device,4G+,2026-03-24
SUB6946594,1.08,3.77,0.01,0.02,89.81,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-12
SUB6106799,1.06,1.33,0.18,0.06,78.83,1,0,18-24,Prepaid_Daily,5G_Device,3G,2026-04-08
SUB5327576,0.52,1.56,0.05,0.05,46.27,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,2026-04-16
SUB5962140,4.18,1.94,1.27,0.43,41.34,0,0,25-34,Postpaid_Basic,5G_Device,3G,2026-03-27
SUB3799487,0.08,0.34,0.13,0.58,32.66,0,0,45-54,Prepaid_Daily,Mid_Range,3G,2026-03-24
SUB3904941,3.68,2.02,0.73,0.07,161.44,1,1,18-24,Prepaid_Daily,5G_Device,4G,2026-04-14
SUB8983441,1.65,1.3,0.71,0.6,63.4,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-05
SUB6320385,3.5,0.77,0.37,0.05,185.36,1,0,25-34,Prepaid_Daily,5G_Device,5G,2026-03-23
SUB3100021,3.96,1.39,0.65,0.45,119.47,1,1,25-34,Prepaid_Daily,5G_Device,4G,2026-04-06
SUB7928040,0.73,2.4,0.05,1.89,157.57,1,1,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-17
SUB1618467,1.32,1.59,0.12,0.44,88.72,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-05
SUB6333152,0.49,6.0,1.37,0.22,52.61,0,0,18-24,Postpaid_Premium,5G_Device,4G,2026-04-08
SUB8328141,0.27,0.8,1.38,0.03,46.87,0,1,35-44,Prepaid_Daily,Mid_Range,4G,2026-04-08
SUB6072148,1.42,0.92,0.19,0.14,10.6,1,0,25-34,Postpaid_Premium,Basic_Phone,3G,2026-04-15
SUB2707923,2.6,0.42,0.0,1.21,77.61,0,0,25-34,Postpaid_Unlimited,Mid_Range,5G,2026-04-09
SUB6134207,3.63,0.89,0.12,0.38,108.06,1,0,55+,Postpaid_Premium,Premium_Smartphone,4G,2026-04-10
SUB9516999,3.95,1.7,0.05,0.56,48.12,0,0,18-24,Prepaid_Daily,Mid_Range,4G,2026-03-28
SUB7730886,2.93,0.08,0.25,0.05,41.92,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,2026-03-29
SUB6853584,8.0,1.34,0.09,0.25,36.28,0,0,25-34,Postpaid_Premium,Mid_Range,4G,2026-04-03
SUB9170528,2.6,1.53,0.29,5.32,71.15,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,2026-03-28
SUB5301754,0.64,0.75,0.04,0.38,46.27,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G,2026-03-27
SUB3269042,0.14,1.74,0.4,0.34,72.86,0,1,45-54,Prepaid_Monthly,Mid_Range,5G,2026-04-16
SUB2983509,1.25,1.01,0.0,0.02,68.58,0,1,45-54,Postpaid_Basic,Mid_Range,4G,2026-04-06
SUB8740141,3.22,6.0,2.51,0.18,137.11,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,5G,2026-04-13
SUB1116381,0.94,2.59,0.59,0.17,68.76,1,0,18-24,Postpaid_Premium,Mid_Range,4G+,2026-04-08
SUB2521701,0.63,1.16,0.32,0.05,57.98,0,0,35-44,Postpaid_Basic,5G_Device,3G,2026-03-28
SUB7105525,0.2,0.15,0.45,0.8,64.66,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-14
SUB4438618,1.34,1.46,0.07,0.34,45.09,0,1,18-24,Prepaid_Daily,Mid_Range,3G,2026-04-01
SUB8913697,0.82,0.13,0.53,0.23,15.54,0,0,25-34,Postpaid_Basic,Mid_Range,3G,2026-03-27
SUB3457184,3.12,1.96,0.07,1.55,57.91,0,0,45-54,Postpaid_Premium,Premium_Smartphone,4G,2026-04-09
SUB5103022,0.57,0.62,0.49,1.08,43.94,1,0,25-34,Postpaid_Unlimited,Basic_Phone,5G,2026-04-11
SUB2418175,2.2,1.1,1.12,1.39,99.44,0,0,25-34,Postpaid_Unlimited,5G_Device,4G+,2026-03-24
SUB4806688,1.12,0.41,0.85,0.22,52.42,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,2026-04-07
SUB8265795,2.56,1.64,3.97,1.22,95.23,0,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,2026-03-30
SUB4772962,2.4,3.82,2.39,0.64,85.64,0,0,18-24,Prepaid_Monthly,Tablet,5G,2026-03-23
SUB5041776,0.88,2.19,0.25,1.38,106.4,0,1,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-04-11
SUB3727423,8.0,1.59,0.55,0.94,160.96,0,1,25-34,Postpaid_Premium,5G_Device,5G,2026-03-25
SUB6709840,2.26,0.97,0.4,1.69,95.82,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-11
SUB6130397,2.44,5.4,0.32,0.19,99.53,0,0,18-24,Prepaid_Monthly,5G_Device,5G,2026-04-13
SUB4451356,1.11,1.68,0.35,4.31,102.25,0,0,25-34,Prepaid_Daily,5G_Device,4G,2026-04-10
SUB4444084,0.45,0.54,0.29,0.01,30.46,0,0,18-24,Prepaid_Daily,Mid_Range,4G,2026-03-22
SUB3927109,0.45,1.21,0.16,0.12,119.86,1,0,55+,Postpaid_Unlimited,Mid_Range,5G,2026-04-12
SUB7979451,0.24,0.65,0.46,0.16,36.98,0,0,25-34,Prepaid_Daily,Mid_Range,3G,2026-03-26
SUB9519981,2.08,0.83,0.53,0.52,181.08,1,1,25-34,Prepaid_Daily,Tablet,5G,2026-03-24
SUB8778484,0.54,0.36,0.19,0.1,26.01,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,2026-03-22
SUB9503902,3.46,2.59,0.64,1.17,34.81,0,0,18-24,Postpaid_Unlimited,Mid_Range,4G,2026-04-06
SUB7214624,2.3,0.59,0.84,2.92,147.92,1,1,25-34,Prepaid_Monthly,5G_Device,4G,2026-04-06
SUB5842611,0.25,0.61,0.08,0.48,47.29,0,0,18-24,Prepaid_Daily,Mid_Range,3G,2026-04-14
SUB7357182,1.01,0.31,0.08,0.51,105.91,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-17
SUB5335868,2.13,5.37,1.36,1.77,82.69,0,0,25-34,Prepaid_Monthly,5G_Device,4G+,2026-03-21
SUB3215167,0.38,2.57,0.42,0.21,75.7,0,1,45-54,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-12
SUB4886402,1.22,0.71,0.07,1.66,38.52,0,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,2026-03-22
SUB7545535,6.58,3.18,0.61,0.11,105.95,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,5G,2026-04-17
SUB7842385,2.97,5.84,0.0,0.26,81.3,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-28
SUB1688105,0.75,2.61,0.39,0.68,66.73,0,1,35-44,Postpaid_Basic,Mid_Range,4G,2026-03-28
SUB2989173,1.43,0.72,1.21,0.0,72.63,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,2026-04-01
SUB4080761,0.09,0.1,0.01,0.37,30.68,0,1,18-24,Prepaid_Monthly,Basic_Phone,4G,2026-03-31
SUB2414466,0.09,2.07,1.16,0.19,99.36,1,1,55+,Postpaid_Premium,Premium_Smartphone,4G,2026-03-19
SUB1445101,3.87,2.93,0.22,1.71,90.13,0,0,18-24,Postpaid_Basic,Premium_Smartphone,5G,2026-04-08
SUB9106609,0.14,0.61,0.15,0.0,30.15,0,0,18-24,Prepaid_Daily,Mid_Range,3G,2026-04-02
SUB8413023,0.22,3.15,0.25,1.95,63.99,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,2026-04-06
SUB8613269,0.26,0.39,0.37,0.24,81.29,1,0,55+,Postpaid_Basic,Premium_Smartphone,3G,2026-04-15
SUB2105534,3.24,0.27,0.39,0.51,49.93,0,0,25-34,Postpaid_Premium,Mid_Range,5G,2026-03-24
SUB5353127,1.65,0.6,0.61,1.2,81.51,0,0,45-54,Postpaid_Unlimited,Mid_Range,5G,2026-03-31
SUB8315360,0.25,2.33,0.05,6.0,96.14,0,1,18-24,Postpaid_Premium,5G_Device,4G,2026-04-16
SUB9073461,1.5,1.67,1.85,1.32,81.55,1,0,25-34,Postpaid_Basic,5G_Device,3G,2026-04-10
SUB1498863,5.36,2.36,0.51,0.5,90.25,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,2026-04-12
SUB9756262,0.82,2.03,1.08,1.11,116.17,0,0,45-54,Postpaid_Premium,Premium_Smartphone,5G,2026-03-28
SUB3676188,4.07,3.28,0.54,0.91,63.62,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-29
SUB4295990,8.0,1.7,3.23,2.64,60.07,0,0,18-24,Postpaid_Basic,5G_Device,3G,2026-03-25
SUB8782937,0.97,0.43,0.51,0.02,67.4,0,0,18-24,Prepaid_Daily,Mid_Range,4G+,2026-04-05
SUB7526818,0.53,0.27,0.01,0.13,87.65,0,0,45-54,Prepaid_Daily,5G_Device,4G,2026-03-31
SUB6491590,0.48,1.33,1.34,1.13,84.75,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-03
SUB7512440,0.91,6.0,4.0,0.1,122.89,0,0,25-34,Postpaid_Basic,Premium_Smartphone,4G+,2026-04-15
SUB7099628,5.85,2.63,0.3,3.3,82.54,1,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-20
SUB7555968,1.14,0.07,0.36,0.1,60.06,1,1,55+,Prepaid_Monthly,Mid_Range,4G,2026-03-19
SUB3699015,0.63,1.36,0.0,0.02,100.14,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,5G,2026-03-31
SUB9837590,1.21,2.3,0.51,0.21,64.92,0,0,35-44,Postpaid_Basic,Mid_Range,5G,2026-03-24
SUB2172622,3.82,0.49,0.38,0.34,33.31,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,2026-04-15
SUB3503771,3.12,0.76,0.61,1.0,91.72,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,2026-03-26
SUB4177825,0.14,0.1,0.23,0.23,56.33,1,0,55+,Prepaid_Monthly,Mid_Range,4G+,2026-04-16
SUB1996161,1.24,0.54,0.0,0.17,50.89,0,0,25-34,Prepaid_Daily,Mid_Range,4G,2026-04-09
SUB5183839,1.25,0.58,0.95,0.1,79.57,0,1,25-34,Postpaid_Basic,5G_Device,4G,2026-04-07
SUB1666326,8.0,2.0,2.65,0.03,117.11,1,0,25-34,Postpaid_Premium,5G_Device,4G+,2026-03-27
SUB1649150,0.3,0.2,0.16,0.2,110.05,1,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-04
SUB4375957,1.9,1.17,0.96,0.84,90.53,0,0,25-34,Postpaid_Basic,5G_Device,4G,2026-04-02
SUB1118834,0.33,5.44,0.21,0.0,149.68,0,0,35-44,Postpaid_Basic,Tablet,5G,2026-04-02
SUB4239576,2.59,0.91,0.49,1.52,169.58,1,1,45-54,Postpaid_Basic,Premium_Smartphone,5G,2026-03-25
SUB6893309,7.87,1.4,0.02,0.37,129.97,1,0,25-34,Prepaid_Daily,5G_Device,5G,2026-04-07
SUB6948540,3.3,0.77,0.46,0.55,73.47,0,1,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-04-08
SUB5249913,0.69,1.45,0.0,0.11,95.33,0,0,55+,Postpaid_Basic,Premium_Smartphone,4G,2026-04-11
SUB5422201,1.16,0.07,0.01,0.02,26.23,0,0,55+,Postpaid_Premium,Basic_Phone,5G,2026-04-08
SUB2079600,2.07,0.27,0.67,1.19,82.6,1,0,45-54,Postpaid_Basic,5G_Device,3G,2026-04-01
SUB4503157,3.62,1.23,1.22,3.53,79.51,0,0,35-44,Postpaid_Unlimited,5G_Device,4G,2026-04-06
SUB9272874,0.15,0.13,2.12,2.64,35.75,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-15
SUB9849851,0.18,0.26,0.06,0.47,86.14,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-13
SUB2985588,0.45,2.48,0.04,0.19,55.19,0,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-04-01
SUB9640059,0.66,0.38,0.05,0.14,70.52,0,0,45-54,Prepaid_Monthly,5G_Device,4G,2026-04-06
SUB5197355,0.39,0.97,0.16,0.43,140.34,1,1,55+,Prepaid_Monthly,Mid_Range,5G,2026-04-09
SUB2752683,2.83,6.0,0.47,0.35,92.12,0,0,35-44,Postpaid_Unlimited,5G_Device,4G,2026-03-22
SUB8716868,0.7,0.9,0.56,0.91,37.33,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G,2026-04-11
SUB2004646,2.83,0.81,0.03,0.05,67.36,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-27
SUB4867500,2.15,0.76,0.14,1.19,40.87,0,0,18-24,Prepaid_Monthly,Mid_Range,4G+,2026-04-09
SUB1449395,0.18,0.21,0.07,0.01,30.51,0,0,35-44,Prepaid_Daily,Basic_Phone,5G,2026-04-16
SUB6143901,0.51,4.38,0.26,0.39,21.32,0,0,18-24,Postpaid_Unlimited,Mid_Range,3G,2026-03-28
SUB7754350,3.54,0.23,0.24,0.15,54.05,0,0,25-34,Prepaid_Monthly,Mid_Range,4G+,2026-03-22
SUB2260386,0.32,2.97,0.11,0.8,79.34,0,1,18-24,Postpaid_Basic,Premium_Smartphone,3G,2026-04-14
SUB4054390,1.25,2.92,1.25,1.34,82.45,0,0,25-34,Postpaid_Unlimited,Mid_Range,5G,2026-03-20
SUB8019431,0.76,5.69,0.13,0.47,71.82,0,0,45-54,Prepaid_Monthly,5G_Device,4G,2026-04-01
SUB4379569,1.42,0.18,0.17,0.19,75.24,1,0,55+,Postpaid_Premium,Tablet,3G,2026-03-20
SUB3900603,0.67,1.37,0.56,0.1,103.82,0,1,25-34,Prepaid_Monthly,5G_Device,4G,2026-03-24
SUB9611474,0.35,3.06,1.98,0.91,105.65,1,0,25-34,Postpaid_Premium,Premium_Smartphone,5G,2026-04-09
SUB2646711,0.79,2.57,0.38,0.09,88.33,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-04
SUB6587774,0.06,0.03,0.01,0.07,33.95,1,1,55+,Prepaid_Monthly,Basic_Phone,4G,2026-04-12
SUB7319707,3.54,0.64,0.78,1.79,94.66,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,2026-04-11
SUB8967801,2.83,1.7,0.86,0.04,85.26,0,1,35-44,Postpaid_Basic,5G_Device,3G,2026-04-09
SUB2423286,0.01,0.08,0.05,0.02,38.71,0,0,55+,Prepaid_Monthly,Basic_Phone,5G,2026-04-10
SUB4695961,1.25,0.85,0.06,0.62,73.32,0,1,25-34,Prepaid_Monthly,5G_Device,3G,2026-04-04
SUB9217316,0.26,0.16,0.09,0.03,42.7,0,0,55+,Prepaid_Daily,Mid_Range,4G,2026-03-20
SUB4177945,0.36,0.55,0.02,1.06,86.77,0,0,55+,Postpaid_Premium,Mid_Range,5G,2026-03-28
SUB8348340,0.35,1.45,0.08,0.03,75.8,1,0,55+,Prepaid_Monthly,Mid_Range,4G+,2026-03-21
SUB1183062,4.58,3.53,0.57,0.26,143.02,0,0,25-34,Postpaid_Premium,5G_Device,5G,2026-03-19
SUB3841992,1.81,2.58,0.0,0.38,101.04,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-10
SUB5294539,0.88,0.03,0.34,0.08,70.39,0,0,45-54,Prepaid_Monthly,Mid_Range,4G+,2026-03-24
SUB7095929,7.81,3.0,0.43,0.38,82.12,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-06
SUB5944505,0.62,2.01,0.19,0.87,132.06,1,0,35-44,Postpaid_Basic,5G_Device,4G,2026-03-24
SUB1803328,5.92,2.67,3.3,0.89,99.37,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-03-27
SUB5062958,0.33,0.04,0.04,0.07,17.29,0,0,18-24,Postpaid_Basic,Basic_Phone,3G,2026-03-24
SUB2043233,0.39,0.19,0.12,0.11,29.54,0,1,25-34,Prepaid_Monthly,Basic_Phone,4G,2026-03-27
SUB7468703,3.15,0.59,0.6,0.41,110.35,0,0,35-44,Postpaid_Basic,5G_Device,4G+,2026-04-15
SUB1529525,1.74,0.55,0.05,0.12,65.98,0,0,25-34,Prepaid_Daily,Premium_Smartphone,3G,2026-04-12
SUB1176615,0.26,0.45,0.4,0.57,93.53,0,1,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-03
SUB5381932,1.05,1.06,0.13,0.01,44.25,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-03-22
SUB7665088,0.62,0.58,0.16,0.15,5.0,0,0,35-44,Postpaid_Premium,Basic_Phone,4G+,2026-03-20
SUB8474447,0.95,0.33,0.41,0.59,35.94,0,0,35-44,Prepaid_Daily,Mid_Range,4G,2026-03-24
SUB5601020,3.47,2.78,0.48,0.56,146.28,1,1,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-15
SUB4699391,0.96,1.0,0.23,0.05,55.29,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,2026-04-15
SUB9929860,0.85,1.02,0.0,0.01,63.98,0,0,18-24,Prepaid_Daily,Tablet,4G,2026-03-31
SUB8006454,0.88,1.0,0.37,0.41,133.16,1,1,25-34,Prepaid_Daily,Mid_Range,5G,2026-04-10
SUB4612610,2.81,1.13,0.68,2.15,118.67,1,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-28
SUB8031883,0.95,3.38,0.44,0.12,43.79,0,1,25-34,Prepaid_Monthly,Mid_Range,4G,2026-03-30
SUB3164367,0.95,1.83,0.64,0.08,103.87,1,1,25-34,Prepaid_Daily,Mid_Range,5G,2026-03-20
SUB1144356,0.68,0.74,0.28,0.04,43.41,0,0,35-44,Prepaid_Daily,Premium_Smartphone,3G,2026-04-06
SUB9744220,1.08,6.0,1.04,1.66,132.32,1,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,2026-04-13
SUB9398043,0.24,0.16,0.04,0.28,35.46,1,0,55+,Postpaid_Premium,Basic_Phone,4G,2026-04-07
SUB2748014,0.94,1.69,0.29,0.04,84.4,0,0,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-30
SUB8156720,0.24,0.55,0.1,1.3,54.71,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-24
SUB3288627,1.36,2.58,4.0,0.37,135.78,0,1,25-34,Prepaid_Daily,5G_Device,5G,2026-03-31
SUB7517963,1.77,0.81,0.0,0.21,60.78,0,0,25-34,Prepaid_Monthly,Mid_Range,4G+,2026-03-23
SUB7597519,8.0,0.36,1.15,0.05,120.71,0,0,25-34,Postpaid_Premium,Premium_Smartphone,5G,2026-04-17
SUB1764121,1.12,1.71,1.41,0.04,91.48,1,1,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-24
SUB8068121,8.0,6.0,1.37,0.48,141.25,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,2026-04-17
SUB4502630,1.54,0.84,0.01,0.66,111.7,1,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-17
SUB6698848,0.4,0.59,0.13,0.04,39.86,0,0,35-44,Prepaid_Daily,Mid_Range,4G,2026-03-29
SUB2107677,0.48,6.0,0.31,2.68,105.92,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,2026-04-02
SUB6738852,0.45,2.6,0.36,0.66,112.62,1,0,45-54,Postpaid_Unlimited,Mid_Range,5G,2026-04-05
SUB1288790,4.45,1.05,1.05,0.17,24.9,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,2026-04-08
SUB6084921,1.89,0.9,0.01,0.46,112.6,0,1,55+,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-24
SUB4693305,2.02,0.37,0.19,0.22,88.45,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G,2026-03-20
SUB5466271,1.46,2.4,0.14,0.84,128.99,1,0,18-24,Postpaid_Premium,5G_Device,4G,2026-04-03
SUB5385536,0.09,0.27,0.58,0.13,24.68,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G+,2026-03-22
SUB2352695,7.71,3.29,0.95,0.63,119.47,1,0,18-24,Prepaid_Daily,5G_Device,5G,2026-04-16
SUB2589228,2.08,3.03,0.63,1.62,45.48,0,0,18-24,Postpaid_Basic,Mid_Range,4G,2026-04-09
SUB2100567,0.04,0.69,0.13,0.17,24.96,1,0,25-34,Prepaid_Monthly,Mid_Range,3G,2026-04-14
SUB8706358,1.56,2.99,0.33,0.23,64.42,0,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,2026-03-27
SUB1049115,0.39,0.59,0.07,0.17,60.73,0,0,55+,Postpaid_Basic,Premium_Smartphone,4G,2026-04-08
SUB1721747,1.14,0.69,0.16,0.12,91.47,1,0,25-34,Prepaid_Monthly,Tablet,3G,2026-04-15
SUB6392023,0.79,0.07,0.47,0.02,82.21,0,1,55+,Prepaid_Daily,Premium_Smartphone,4G+,2026-04-09
SUB6957515,1.09,0.7,0.34,0.08,52.63,0,0,55+,Postpaid_Basic,Mid_Range,4G,2026-03-26
SUB7232753,2.95,1.13,0.12,1.96,119.01,1,0,45-54,Postpaid_Premium,5G_Device,4G,2026-03-23
SUB6246880,3.36,0.28,0.49,0.37,41.59,1,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-01
SUB2404330,1.14,1.55,0.44,1.46,104.12,0,1,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-23
SUB1251492,1.84,1.03,1.54,1.93,108.05,0,0,18-24,Postpaid_Basic,Premium_Smartphone,5G,2026-04-04
SUB5035851,1.03,6.0,0.02,0.04,84.58,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-16
SUB1491072,3.55,1.63,3.23,0.38,79.97,0,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,2026-04-06
SUB2086880,8.0,1.38,1.29,0.53,86.99,0,1,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-04-04
SUB3055723,4.33,2.64,0.97,0.18,89.18,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-12
SUB3248988,0.34,5.91,0.02,0.03,92.21,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,2026-03-21
SUB3976242,1.76,0.34,4.0,0.38,106.69,1,0,35-44,Postpaid_Basic,5G_Device,4G,2026-04-14
SUB5580081,2.52,0.25,3.52,0.22,59.48,0,0,18-24,Postpaid_Basic,Mid_Range,5G,2026-04-09
SUB3648790,1.04,0.88,0.02,0.25,49.18,0,0,35-44,Postpaid_Premium,Mid_Range,4G,2026-03-20
SUB4763024,0.41,0.58,0.05,0.95,59.07,0,0,45-54,Postpaid_Basic,Mid_Range,4G+,2026-04-06
SUB5833177,1.39,4.84,0.51,0.06,162.4,1,0,18-24,Postpaid_Premium,5G_Device,5G,2026-03-27
SUB9272841,1.4,1.24,0.2,0.57,78.83,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-17
SUB4353597,0.93,0.71,0.04,3.29,58.69,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-24
SUB9454561,0.11,0.58,0.05,0.1,15.84,1,1,25-34,Postpaid_Unlimited,Basic_Phone,3G,2026-04-09
SUB3597480,0.85,0.67,0.43,0.23,51.26,0,0,18-24,Prepaid_Monthly,Mid_Range,4G+,2026-04-01
SUB5197571,6.66,1.18,0.15,2.72,86.14,1,0,25-34,Postpaid_Unlimited,5G_Device,3G,2026-04-05
SUB7374201,0.35,0.15,0.07,0.99,47.59,0,1,35-44,Prepaid_Daily,Mid_Range,3G,2026-04-01
SUB7118900,1.59,1.53,0.41,0.34,86.11,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-03
SUB3922097,0.49,0.56,1.19,0.26,59.72,0,0,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-27
SUB1157164,8.0,0.66,0.59,0.23,92.57,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-03-30
SUB1531831,0.29,1.32,3.17,0.77,55.88,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-02
SUB3989475,0.53,0.47,0.36,0.17,99.29,0,0,45-54,Prepaid_Daily,5G_Device,4G+,2026-03-21
SUB4369720,0.07,0.94,0.36,0.23,88.31,1,0,25-34,Prepaid_Monthly,Mid_Range,5G,2026-04-07
SUB5711075,1.2,1.71,0.05,0.15,49.82,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,2026-04-11
SUB8122313,2.92,2.53,0.19,0.4,79.69,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-05
SUB7854500,1.97,4.65,0.54,0.02,95.29,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-01
SUB3640328,0.62,2.39,0.47,0.14,100.91,0,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,2026-04-13
SUB8326434,2.85,0.93,0.05,0.92,44.23,1,0,35-44,Postpaid_Basic,Mid_Range,4G,2026-04-07
SUB6063778,5.22,2.4,0.1,0.25,112.92,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-29
SUB4970001,0.27,0.56,0.73,0.2,134.38,1,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,2026-04-04
SUB1070640,0.09,2.71,0.21,0.23,122.24,1,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-03-28
