user_id,customer_tenure_months,contract_duration_months,monthly_bill_usd,support_calls_6months,churn_probability,churn_status,churn_reason,churn_risk_category,support_calls_group
SUB8031883,48,3,20.27,1,0.102,1,Price Too High,Very_Low,1-2 calls
SUB3164367,24,3,14.06,1,0.273,0,,Low,1-2 calls
SUB1144356,24,1,11.79,0,0.312,0,,Low,0 calls
SUB9744220,36,6,80.17,4,0.116,1,Network Quality Issues,Very_Low,3-4 calls
SUB9398043,18,3,89.94,0,0.082,0,,Very_Low,0 calls
SUB2748014,18,24,47.09,2,0.205,0,,Low,1-2 calls
SUB8156720,24,6,91.42,1,0.026,0,,Very_Low,1-2 calls
SUB3288627,6,24,14.11,2,0.41,0,,Medium,1-2 calls
SUB7517963,12,6,17.92,3,0.369,0,,Low,3-4 calls
SUB7597519,60,24,75.54,3,0.072,0,,Very_Low,3-4 calls
SUB1764121,24,6,33.09,2,0.157,0,,Very_Low,1-2 calls
SUB8068121,48,1,87.41,2,0.044,0,,Very_Low,1-2 calls
SUB4502630,60,6,109.15,3,0.059,0,,Very_Low,3-4 calls
SUB6698848,18,3,8.55,0,0.168,1,Price Too High,Very_Low,0 calls
SUB2107677,3,6,83.2,1,0.136,1,Network Quality Issues,Very_Low,1-2 calls
SUB6738852,24,12,109.95,2,0.037,0,,Very_Low,1-2 calls
SUB1288790,1,12,15.2,3,0.709,1,Relocation/Moving,High,3-4 calls
SUB6084921,1,24,103.65,2,0.052,0,,Very_Low,1-2 calls
SUB4693305,6,24,12.54,2,0.41,0,,Medium,1-2 calls
SUB5466271,1,12,78.32,2,0.22,1,Better Competitor Offer,Low,1-2 calls
SUB5385536,18,24,28.57,4,0.399,0,,Low,3-4 calls
SUB2352695,24,3,9.24,2,0.315,0,,Low,1-2 calls
SUB2589228,24,1,32.57,1,0.157,1,Network Quality Issues,Very_Low,1-2 calls
SUB2100567,3,6,17.25,3,0.799,1,Price Too High,High,3-4 calls
SUB8706358,24,6,64.66,1,0.096,0,,Very_Low,1-2 calls
SUB1049115,36,12,44.15,3,0.055,0,,Very_Low,3-4 calls
SUB1721747,1,24,26.78,3,0.799,1,Network Quality Issues,High,3-4 calls
SUB6392023,12,3,11.52,3,0.189,0,,Very_Low,3-4 calls
SUB6957515,18,6,43.75,2,0.052,0,,Very_Low,1-2 calls
SUB7232753,12,1,69.82,2,0.062,0,,Very_Low,1-2 calls
SUB6246880,36,6,37.62,3,0.143,0,,Very_Low,3-4 calls
SUB2404330,12,3,48.12,2,0.189,0,,Very_Low,1-2 calls
SUB1251492,3,6,48.01,4,0.472,1,Network Quality Issues,Medium,3-4 calls
SUB5035851,12,3,28.7,1,0.189,0,,Very_Low,1-2 calls
SUB1491072,18,24,43.05,2,0.136,0,,Very_Low,1-2 calls
SUB2086880,60,1,107.5,3,0.059,0,,Very_Low,3-4 calls
SUB3055723,12,6,76.35,0,0.092,0,,Very_Low,0 calls
SUB3248988,36,24,15.82,1,0.165,0,,Very_Low,1-2 calls
SUB3976242,6,12,46.93,3,0.236,0,,Low,3-4 calls
SUB5580081,12,12,36.24,1,0.189,0,,Very_Low,1-2 calls
SUB3648790,18,24,80.84,3,0.158,0,,Very_Low,3-4 calls
SUB4763024,36,6,39.76,2,0.051,0,,Very_Low,1-2 calls
SUB5833177,24,1,80.61,1,0.143,0,,Very_Low,1-2 calls
SUB9272841,3,6,25.54,1,0.41,0,,Medium,1-2 calls
SUB4353597,3,12,15.62,1,0.22,1,Price Too High,Low,1-2 calls
SUB9454561,1,6,83.68,4,0.741,0,,High,3-4 calls
SUB3597480,18,6,19.49,2,0.236,0,,Low,1-2 calls
SUB5197571,12,24,115.61,3,0.456,1,Network Quality Issues,Medium,3-4 calls
SUB7374201,36,1,12.54,5,0.382,1,Network Quality Issues,Low,5+ calls
SUB7118900,60,6,15.25,1,0.079,0,,Very_Low,1-2 calls
SUB3922097,36,6,38.94,3,0.165,0,,Very_Low,3-4 calls
SUB1157164,1,3,52.76,2,0.191,0,,Very_Low,1-2 calls
SUB1531831,48,6,67.3,2,0.048,0,,Very_Low,1-2 calls
SUB3989475,3,6,5.91,1,0.294,0,,Low,1-2 calls
SUB4369720,12,24,28.45,4,0.369,1,Poor Customer Service,Low,3-4 calls
SUB5711075,6,6,49.5,0,0.126,0,,Very_Low,0 calls
SUB8122313,3,6,28.25,1,0.532,1,Price Too High,Medium,1-2 calls
SUB7854500,3,3,23.59,0,0.252,1,Price Too High,Low,0 calls
SUB3640328,6,1,31.21,0,0.164,1,Network Quality Issues,Very_Low,0 calls
SUB8326434,1,3,34.46,1,0.21,0,,Low,1-2 calls
SUB6063778,1,1,28.75,3,0.614,1,Network Quality Issues,High,3-4 calls
SUB4970001,24,24,14.45,3,0.22,0,,Low,3-4 calls
SUB1070640,18,3,29.97,2,0.205,0,,Low,1-2 calls
SUB5122263,1,24,6.27,1,0.546,1,Network Quality Issues,Medium,1-2 calls
SUB5594877,12,24,43.66,1,0.164,0,,Very_Low,1-2 calls
SUB2355531,18,12,58.65,5,0.103,0,,Very_Low,5+ calls
SUB1675510,1,24,5.08,0,0.336,0,,Low,0 calls
SUB4741196,60,24,13.0,4,0.205,1,Price Too High,Low,3-4 calls
SUB7990102,36,12,14.43,1,0.273,0,,Low,1-2 calls
SUB3734296,6,12,56.95,0,0.088,1,Network Quality Issues,Very_Low,0 calls
SUB7706024,12,24,8.84,0,0.101,0,,Very_Low,0 calls
SUB1898320,12,24,100.81,1,0.063,0,,Very_Low,1-2 calls
SUB6781565,6,1,24.27,0,0.189,0,,Very_Low,0 calls
SUB3007635,24,6,17.25,1,0.205,0,,Low,1-2 calls
SUB4264908,18,12,14.63,2,0.273,1,Service Not Needed,Low,1-2 calls
SUB5260538,36,12,33.7,3,0.143,0,,Very_Low,3-4 calls
SUB7486460,1,6,40.12,1,0.105,1,Network Quality Issues,Very_Low,1-2 calls
SUB7197323,18,12,35.49,0,0.126,0,,Very_Low,0 calls
SUB4621581,60,1,19.03,2,0.118,0,,Very_Low,1-2 calls
SUB5246238,24,12,22.72,3,0.354,1,Network Quality Issues,Low,3-4 calls
SUB6963135,6,6,15.04,1,0.236,1,Relocation/Moving,Low,1-2 calls
SUB9814131,3,12,25.19,1,0.157,0,,Very_Low,1-2 calls
SUB4599865,12,12,21.63,1,0.369,1,Price Too High,Low,1-2 calls
SUB6382287,12,1,58.44,4,0.172,1,Poor Customer Service,Very_Low,3-4 calls
SUB8990340,18,6,19.07,0,0.126,0,,Very_Low,0 calls
SUB2039458,1,12,15.63,2,0.315,0,,Low,1-2 calls
SUB4772811,12,6,18.34,0,0.197,1,Network Quality Issues,Very_Low,0 calls
SUB3317336,36,12,11.32,0,0.082,0,,Very_Low,0 calls
SUB3763642,18,24,41.26,2,0.157,0,,Very_Low,1-2 calls
SUB8689684,12,1,22.41,2,0.132,0,,Very_Low,1-2 calls
SUB4788340,6,3,12.0,1,0.41,0,,Medium,1-2 calls
SUB1197775,6,6,119.36,4,0.154,0,,Very_Low,3-4 calls
SUB3386488,24,12,23.81,1,0.143,1,Price Too High,Very_Low,1-2 calls
SUB1787494,12,6,16.46,1,0.246,0,,Low,1-2 calls
SUB6851244,6,1,68.82,2,0.165,0,,Very_Low,1-2 calls
SUB6332660,24,6,5.76,0,0.168,0,,Very_Low,0 calls
SUB7837433,6,12,116.92,1,0.133,0,,Very_Low,1-2 calls
SUB6083769,1,12,20.63,0,0.328,0,,Low,0 calls
SUB1533636,12,24,41.38,1,0.164,0,,Very_Low,1-2 calls
SUB5232406,6,12,83.99,3,0.248,1,Better Competitor Offer,Low,3-4 calls
SUB3276360,1,6,108.18,2,0.136,0,,Very_Low,1-2 calls
SUB5408249,12,3,39.66,3,0.526,1,Relocation/Moving,Medium,3-4 calls
SUB5426219,36,24,40.62,0,0.042,0,,Very_Low,0 calls
SUB9914438,18,12,49.04,3,0.236,0,,Low,3-4 calls
SUB2332397,1,12,25.55,3,0.614,1,Relocation/Moving,High,3-4 calls
SUB8517836,12,6,81.26,2,0.132,0,,Very_Low,1-2 calls
SUB7646705,6,3,9.9,2,0.614,1,Network Quality Issues,High,1-2 calls
SUB6462810,18,12,43.59,0,0.084,0,,Very_Low,0 calls
SUB9905921,12,24,41.96,0,0.101,0,,Very_Low,0 calls
SUB7903836,3,6,115.72,0,0.164,0,,Very_Low,0 calls
SUB7243669,12,12,40.68,3,0.283,0,,Low,3-4 calls
SUB2286643,48,1,65.45,4,0.083,1,Network Quality Issues,Very_Low,3-4 calls
SUB9315390,12,24,11.17,1,0.176,0,,Very_Low,1-2 calls
SUB7200646,36,24,14.42,0,0.118,0,,Very_Low,0 calls
SUB7983896,12,6,48.5,2,0.189,0,,Very_Low,1-2 calls
SUB9783148,24,6,44.49,1,0.136,1,Network Quality Issues,Very_Low,1-2 calls
SUB6409861,24,3,31.94,5,0.21,0,,Low,5+ calls
SUB5939003,24,3,89.56,0,0.041,0,,Very_Low,0 calls
SUB7311326,18,12,19.63,1,0.079,0,,Very_Low,1-2 calls
SUB6146386,60,12,41.73,2,0.068,0,,Very_Low,1-2 calls
SUB9415398,48,6,5.63,1,0.205,1,Relocation/Moving,Low,1-2 calls
SUB1448345,6,6,20.01,0,0.527,1,Service Not Needed,Medium,0 calls
SUB8827494,18,12,8.0,2,0.147,0,,Very_Low,1-2 calls
SUB4685501,18,24,82.71,1,0.037,0,,Very_Low,1-2 calls
SUB2879490,3,1,45.72,4,0.41,1,Network Quality Issues,Medium,3-4 calls
SUB5984445,6,12,29.58,3,0.461,1,Price Too High,Medium,3-4 calls
SUB7939705,6,1,40.15,1,0.205,0,,Low,1-2 calls
SUB8002587,6,6,28.94,2,0.307,1,Price Too High,Low,1-2 calls
SUB7742471,36,6,76.7,2,0.067,0,,Very_Low,1-2 calls
SUB2454908,24,3,34.17,5,0.3,0,,Low,5+ calls
SUB4319144,24,3,12.81,1,0.409,0,,Medium,1-2 calls
SUB9693670,48,6,92.91,0,0.027,0,,Very_Low,0 calls
SUB6806466,12,1,13.66,1,0.252,1,Network Quality Issues,Low,1-2 calls
SUB6744588,36,3,66.54,3,0.116,0,,Very_Low,3-4 calls
SUB6304509,18,1,29.15,2,0.236,1,Price Too High,Low,1-2 calls
SUB8668216,12,3,25.78,1,0.319,0,,Low,1-2 calls
SUB5949499,3,12,84.04,0,0.118,0,,Very_Low,0 calls
SUB3387312,12,12,5.55,0,0.141,0,,Very_Low,0 calls
SUB4693976,3,24,91.76,1,0.157,0,,Very_Low,1-2 calls
SUB7062903,6,6,22.46,2,0.307,0,,Low,1-2 calls
SUB5408224,6,24,24.58,0,0.246,1,Price Too High,Low,0 calls
SUB5035493,24,3,34.45,3,0.157,0,,Very_Low,3-4 calls
SUB6703737,12,1,8.6,3,0.378,0,,Low,3-4 calls
SUB2871403,24,24,33.34,3,0.11,0,,Very_Low,3-4 calls
SUB6747372,36,12,95.94,4,0.072,0,,Very_Low,3-4 calls
SUB5848287,18,6,74.22,1,0.052,0,,Very_Low,1-2 calls
SUB6658796,12,24,21.84,2,0.123,0,,Very_Low,1-2 calls
SUB1821052,36,12,61.92,3,0.054,0,,Very_Low,3-4 calls
SUB3225300,18,24,118.28,2,0.052,0,,Very_Low,1-2 calls
SUB2855567,36,3,14.43,1,0.191,0,,Very_Low,1-2 calls
SUB2534837,6,24,35.45,3,0.307,1,Network Quality Issues,Low,3-4 calls
SUB4338442,18,12,16.14,1,0.236,0,,Low,1-2 calls
SUB5926203,3,12,105.51,5,0.315,0,,Low,5+ calls
SUB1423570,18,6,55.94,3,0.11,0,,Very_Low,3-4 calls
SUB3373139,18,3,55.71,2,0.074,0,,Very_Low,1-2 calls
SUB6221816,18,6,84.18,2,0.049,0,,Very_Low,1-2 calls
SUB3114792,18,12,24.72,1,0.307,0,,Low,1-2 calls
SUB9441136,12,12,8.58,2,0.378,1,Network Quality Issues,Low,1-2 calls
SUB2873421,3,6,25.07,1,0.22,0,,Low,1-2 calls
SUB7550670,24,12,27.17,3,0.307,0,,Low,3-4 calls
SUB7081950,12,12,49.96,2,0.27,1,Service Not Needed,Low,1-2 calls
SUB7925877,60,12,65.42,0,0.021,0,,Very_Low,0 calls
SUB6967106,12,3,22.93,0,0.106,0,,Very_Low,0 calls
SUB6118922,12,6,34.07,1,0.304,0,,Low,1-2 calls
SUB8177545,18,12,64.01,3,0.077,0,,Very_Low,3-4 calls
SUB6122783,18,24,25.15,1,0.157,0,,Very_Low,1-2 calls
SUB6528983,3,12,24.61,1,0.22,1,Service Not Needed,Low,1-2 calls
SUB1160775,6,24,36.77,1,0.236,0,,Low,1-2 calls
SUB8349369,6,3,22.92,1,0.461,1,Relocation/Moving,Medium,1-2 calls
SUB3667867,1,3,88.05,6,0.21,0,,Low,5+ calls
SUB7655623,1,6,29.32,1,0.472,0,,Medium,1-2 calls
SUB8686841,18,12,86.78,2,0.157,0,,Very_Low,1-2 calls
SUB7978737,12,6,33.99,1,0.082,0,,Very_Low,1-2 calls
SUB2344027,36,6,8.63,3,0.287,1,Price Too High,Low,3-4 calls
SUB5166500,6,6,5.62,2,0.315,0,,Low,1-2 calls
SUB8467048,24,6,22.66,2,0.11,1,Price Too High,Very_Low,1-2 calls
SUB8884479,3,1,11.97,1,0.21,0,,Low,1-2 calls
SUB1497562,24,24,20.99,2,0.11,0,,Very_Low,1-2 calls
SUB5578238,48,12,37.75,5,0.177,0,,Very_Low,5+ calls
SUB5037776,18,24,47.71,2,0.136,0,,Very_Low,1-2 calls
SUB5010912,24,6,36.68,3,0.236,0,,Low,3-4 calls
SUB5511732,60,6,9.08,5,0.273,0,,Low,5+ calls
SUB6562067,12,24,48.38,1,0.164,0,,Very_Low,1-2 calls
SUB6237196,1,24,23.73,2,0.315,1,Network Quality Issues,Low,1-2 calls
SUB5885211,18,24,85.16,4,0.102,0,,Very_Low,3-4 calls
SUB7126319,1,12,97.51,3,0.112,0,,Very_Low,3-4 calls
SUB2600396,18,3,79.29,2,0.105,0,,Very_Low,1-2 calls
SUB4311149,18,12,52.74,0,0.059,0,,Very_Low,0 calls
SUB9511010,18,12,6.51,5,0.546,1,Price Too High,Medium,5+ calls
SUB3496081,3,24,10.3,3,0.945,1,Price Too High,Very_High,3-4 calls
SUB1575278,1,6,69.02,0,0.153,1,Network Quality Issues,Very_Low,0 calls
SUB6187480,48,3,17.07,3,0.083,1,Network Quality Issues,Very_Low,3-4 calls
SUB2178049,12,3,34.96,5,0.702,1,Poor Customer Service,High,5+ calls
SUB4080201,6,3,83.73,2,0.143,0,,Very_Low,1-2 calls
SUB8136029,24,12,35.35,1,0.105,0,,Very_Low,1-2 calls
SUB4464442,48,24,6.03,3,0.236,0,,Low,3-4 calls
SUB4314692,12,6,26.56,2,0.246,0,,Low,1-2 calls
SUB5719607,1,3,9.82,2,0.546,1,Price Too High,Medium,1-2 calls
SUB7285088,18,6,73.74,3,0.266,0,,Low,3-4 calls
SUB2110389,48,12,41.54,5,0.105,0,,Very_Low,5+ calls
SUB9416320,60,12,110.53,2,0.026,0,,Very_Low,1-2 calls
SUB4912942,24,12,81.44,3,0.158,1,Better Competitor Offer,Very_Low,3-4 calls
SUB9501424,6,3,10.21,4,0.331,0,,Low,3-4 calls
SUB8468810,6,24,13.09,1,0.409,1,Network Quality Issues,Medium,1-2 calls
SUB2635156,3,6,47.59,1,0.105,0,,Very_Low,1-2 calls
SUB9523838,24,6,85.83,3,0.118,0,,Very_Low,3-4 calls
SUB6001045,3,24,29.87,2,0.315,0,,Low,1-2 calls
SUB5463418,12,24,88.46,2,0.115,0,,Very_Low,1-2 calls
SUB5345760,12,24,15.63,3,0.479,0,,Medium,3-4 calls
SUB8153768,12,3,20.78,1,0.284,1,Price Too High,Low,1-2 calls
SUB4251298,3,24,94.08,1,0.292,0,,Low,1-2 calls
SUB5465150,6,6,7.43,1,0.614,0,,High,1-2 calls
SUB9389012,18,3,73.32,3,0.165,1,Better Competitor Offer,Very_Low,3-4 calls
SUB8249903,24,24,7.51,4,0.157,0,,Very_Low,3-4 calls
SUB5897590,18,3,54.36,3,0.077,0,,Very_Low,3-4 calls
SUB7189573,60,24,69.62,2,0.037,0,,Very_Low,1-2 calls
SUB2323483,18,1,118.31,1,0.052,0,,Very_Low,1-2 calls
SUB2722320,6,6,12.67,1,0.157,1,Service Not Needed,Very_Low,1-2 calls
SUB3332517,12,1,12.25,4,0.491,1,Price Too High,Medium,3-4 calls
SUB4196340,36,24,49.43,0,0.115,0,,Very_Low,0 calls
SUB9551881,6,1,17.21,1,0.307,0,,Low,1-2 calls
SUB6387408,24,12,31.66,1,0.105,0,,Very_Low,1-2 calls
SUB6692493,24,12,31.79,2,0.254,0,,Low,1-2 calls
SUB9247752,48,12,7.04,3,0.266,0,,Low,3-4 calls
SUB2087341,12,12,87.97,3,0.479,1,Network Quality Issues,Medium,3-4 calls
SUB7195200,6,1,65.81,1,0.055,0,,Very_Low,1-2 calls
SUB4977266,12,6,106.23,0,0.085,0,,Very_Low,0 calls
SUB6558956,60,6,18.78,2,0.039,0,,Very_Low,1-2 calls
SUB4031756,48,24,23.77,3,0.165,0,,Very_Low,3-4 calls
SUB1843523,6,12,8.56,1,0.95,1,Price Too High,Very_High,1-2 calls
SUB9934845,3,12,12.01,2,0.42,0,,Medium,1-2 calls
SUB5040479,12,6,23.54,3,0.369,1,Price Too High,Low,3-4 calls
SUB1092193,3,24,88.1,2,0.157,0,,Very_Low,1-2 calls
SUB2186887,24,1,9.29,1,0.315,0,,Low,1-2 calls
SUB9896761,1,3,19.66,2,0.22,0,,Low,1-2 calls
SUB4334817,6,12,11.4,4,0.614,1,Price Too High,High,3-4 calls
SUB3715514,1,12,25.1,1,0.472,0,,Medium,1-2 calls
SUB3658571,6,12,12.3,1,0.41,0,,Medium,1-2 calls
SUB5834357,1,6,49.4,1,0.105,0,,Very_Low,1-2 calls
SUB8102173,18,3,20.35,1,0.205,0,,Low,1-2 calls
SUB5892472,18,3,5.51,1,0.105,0,,Very_Low,1-2 calls
SUB1481680,3,3,10.35,2,0.546,0,,Medium,1-2 calls
SUB6165679,3,6,39.15,2,0.273,0,,Low,1-2 calls
SUB7180142,6,24,21.15,2,0.354,0,,Low,1-2 calls
SUB6287118,24,6,14.22,3,0.532,1,Network Quality Issues,Medium,3-4 calls
SUB5100673,3,24,111.29,1,0.105,0,,Very_Low,1-2 calls
SUB2534026,3,1,23.6,3,0.709,1,Price Too High,High,3-4 calls
SUB9704434,12,3,43.9,1,0.95,0,,Very_High,1-2 calls
SUB4467366,36,1,105.66,2,0.037,0,,Very_Low,1-2 calls
SUB1327359,6,12,29.13,4,0.354,0,,Low,3-4 calls
SUB1317537,3,1,81.56,0,0.082,0,,Very_Low,0 calls
SUB7953757,12,12,86.3,2,0.082,0,,Very_Low,1-2 calls
SUB1550222,24,1,9.14,1,0.273,1,Network Quality Issues,Low,1-2 calls
SUB5975026,18,6,90.21,5,0.075,0,,Very_Low,5+ calls
SUB8795134,12,6,8.17,4,0.265,0,,Low,3-4 calls
SUB3573619,1,3,22.14,1,0.157,0,,Very_Low,1-2 calls
SUB3453752,6,12,73.8,2,0.143,0,,Very_Low,1-2 calls
SUB8265760,48,6,115.78,1,0.034,0,,Very_Low,1-2 calls
SUB2353038,6,3,51.95,1,0.11,0,,Very_Low,1-2 calls
SUB9639483,18,24,13.01,4,0.614,1,Price Too High,High,3-4 calls
SUB5657693,48,12,48.05,1,0.037,0,,Very_Low,1-2 calls
SUB5264694,12,1,39.83,3,0.189,0,,Very_Low,3-4 calls
SUB1707689,12,12,26.71,2,0.284,0,,Low,1-2 calls
SUB2296516,3,3,99.57,5,0.315,1,Better Competitor Offer,Low,5+ calls
SUB4463351,60,24,18.33,4,0.107,0,,Very_Low,3-4 calls
SUB2854971,3,12,24.6,1,0.614,1,Service Not Needed,High,1-2 calls
SUB2849396,12,12,14.4,1,0.378,1,Price Too High,Low,1-2 calls
SUB3691276,3,1,28.59,2,0.95,1,Network Quality Issues,Very_High,1-2 calls
SUB3526954,6,24,56.78,1,0.236,0,,Low,1-2 calls
SUB7549546,36,1,21.92,1,0.055,0,,Very_Low,1-2 calls
SUB9007407,18,6,76.52,3,0.143,0,,Very_Low,3-4 calls
SUB8385034,1,12,10.33,3,0.63,0,,High,3-4 calls
SUB8063410,60,6,21.67,1,0.039,0,,Very_Low,1-2 calls
SUB9001482,24,24,64.27,3,0.143,1,Network Quality Issues,Very_Low,3-4 calls
SUB2072647,60,24,11.98,5,0.273,1,Poor Customer Service,Low,5+ calls
SUB2631107,24,1,30.35,4,0.205,0,,Low,3-4 calls
SUB6106563,24,12,64.18,4,0.143,0,,Very_Low,3-4 calls
SUB9234679,18,1,31.07,2,0.136,0,,Very_Low,1-2 calls
SUB7463768,12,12,38.71,1,0.18,0,,Very_Low,1-2 calls
SUB6606594,6,12,74.46,0,0.088,1,Relocation/Moving,Very_Low,0 calls
SUB2950367,12,6,89.27,1,0.044,0,,Very_Low,1-2 calls
SUB2910705,3,12,9.55,5,0.546,0,,Medium,5+ calls
SUB2601596,24,12,55.16,2,0.067,0,,Very_Low,1-2 calls
SUB4791481,60,12,8.03,1,0.074,0,,Very_Low,1-2 calls
SUB6123122,18,6,12.65,2,0.147,0,,Very_Low,1-2 calls
SUB8757202,36,1,25.55,4,0.248,0,,Low,3-4 calls
SUB7348564,3,12,118.43,2,0.136,0,,Very_Low,1-2 calls
SUB5150276,36,3,39.68,4,0.158,1,Poor Customer Service,Very_Low,3-4 calls
SUB6723601,48,12,28.75,3,0.118,0,,Very_Low,3-4 calls
SUB6354075,36,12,11.72,2,0.22,0,,Low,1-2 calls
SUB6279548,18,3,117.57,1,0.068,0,,Very_Low,1-2 calls
SUB3382357,48,3,19.26,1,0.102,0,,Very_Low,1-2 calls
SUB8904069,60,6,20.6,0,0.082,0,,Very_Low,0 calls
SUB3245131,24,12,100.61,2,0.037,0,,Very_Low,1-2 calls
SUB5246049,12,12,49.14,2,0.176,0,,Very_Low,1-2 calls
SUB9480473,36,6,9.68,1,0.103,0,,Very_Low,1-2 calls
SUB6455770,12,6,21.35,0,0.106,0,,Very_Low,0 calls
SUB2072200,6,6,119.31,2,0.133,0,,Very_Low,1-2 calls
SUB3906158,6,6,82.98,0,0.082,0,,Very_Low,0 calls
SUB2222869,3,12,10.96,1,0.546,1,Price Too High,Medium,1-2 calls
SUB4125354,18,12,28.26,2,0.157,1,Price Too High,Very_Low,1-2 calls
SUB5782883,18,6,9.0,2,0.315,1,Price Too High,Low,1-2 calls
SUB7501632,36,12,48.61,1,0.074,0,,Very_Low,1-2 calls
SUB4982588,18,12,85.28,5,0.147,0,,Very_Low,5+ calls
SUB9083123,24,12,27.57,2,0.205,0,,Low,1-2 calls
SUB7160686,18,6,63.67,2,0.048,0,,Very_Low,1-2 calls
SUB1635605,18,1,89.8,4,0.158,0,,Very_Low,3-4 calls
SUB8479821,6,12,85.29,0,0.132,0,,Very_Low,0 calls
SUB5583897,60,12,87.09,5,0.068,0,,Very_Low,5+ calls
SUB8413718,18,3,28.35,3,0.236,1,Network Quality Issues,Low,3-4 calls
SUB1067661,18,12,15.76,3,0.399,1,Price Too High,Low,3-4 calls
SUB7859991,36,12,67.06,0,0.062,0,,Very_Low,0 calls
SUB8585153,12,3,53.37,4,0.132,0,,Very_Low,3-4 calls
SUB6914988,1,3,6.14,0,0.168,0,,Very_Low,0 calls
SUB7558221,6,3,82.41,3,0.215,0,,Low,3-4 calls
SUB2307506,24,12,8.76,1,0.105,0,,Very_Low,1-2 calls
SUB3901614,24,3,14.53,1,0.273,1,Service Not Needed,Low,1-2 calls
SUB3966422,3,12,13.99,4,0.95,1,Network Quality Issues,Very_High,3-4 calls
SUB4708654,1,12,118.91,2,0.105,0,,Very_Low,1-2 calls
SUB8315436,18,12,31.6,2,0.136,0,,Very_Low,1-2 calls
SUB1118033,48,24,13.25,4,0.266,1,Poor Customer Service,Low,3-4 calls
SUB6872354,3,24,104.38,2,0.105,0,,Very_Low,1-2 calls
SUB2215502,12,12,77.1,3,0.246,0,,Low,3-4 calls
SUB3319049,24,1,71.0,7,0.331,0,,Low,5+ calls
SUB7292518,12,3,18.6,3,0.184,0,,Very_Low,3-4 calls
SUB8587768,6,24,14.38,1,0.22,1,Price Too High,Low,1-2 calls
SUB4720464,24,1,45.84,0,0.042,0,,Very_Low,0 calls
SUB3192614,24,24,51.12,2,0.096,0,,Very_Low,1-2 calls
SUB1770173,36,12,42.7,3,0.154,0,,Very_Low,3-4 calls
SUB6642264,48,1,45.91,3,0.684,1,Network Quality Issues,High,3-4 calls
SUB1467010,3,24,50.47,2,0.22,0,,Low,1-2 calls
SUB2655016,6,24,21.87,1,0.165,0,,Very_Low,1-2 calls
SUB5221038,60,12,61.51,0,0.082,0,,Very_Low,0 calls
SUB9376430,18,6,26.96,2,0.157,0,,Very_Low,1-2 calls
SUB4880993,18,12,8.4,2,0.355,1,Service Not Needed,Low,1-2 calls
SUB3568103,36,12,25.05,1,0.165,0,,Very_Low,1-2 calls
SUB9469872,18,12,55.43,0,0.059,0,,Very_Low,0 calls
SUB9411883,18,12,88.72,3,0.19,0,,Very_Low,3-4 calls
SUB7482532,3,1,22.67,1,0.315,0,,Low,1-2 calls
SUB6196467,12,1,7.07,1,0.426,0,,Medium,1-2 calls
SUB6952793,18,3,6.64,2,0.105,0,,Very_Low,1-2 calls
SUB9961343,24,6,113.7,0,0.078,0,,Very_Low,0 calls
SUB3000609,12,12,54.49,3,0.132,0,,Very_Low,3-4 calls
SUB3697143,3,3,113.17,1,0.146,1,Better Competitor Offer,Very_Low,1-2 calls
SUB2314532,6,12,87.21,4,0.118,1,Poor Customer Service,Very_Low,3-4 calls
SUB1421240,12,3,26.1,0,0.227,1,Price Too High,Low,0 calls
SUB1944789,24,6,11.18,1,0.409,1,Network Quality Issues,Medium,1-2 calls
SUB3213573,1,24,41.75,3,0.315,0,,Low,3-4 calls
SUB9914501,12,24,13.68,2,0.328,1,Network Quality Issues,Low,1-2 calls
SUB3255363,12,24,13.6,1,0.328,1,Relocation/Moving,Low,1-2 calls
SUB9375741,18,12,17.8,2,0.236,0,,Low,1-2 calls
SUB6056861,60,12,68.65,5,0.124,0,,Very_Low,5+ calls
SUB7436446,24,24,32.01,3,0.205,0,,Low,3-4 calls
SUB5148887,6,1,17.44,7,0.354,0,,Low,5+ calls
SUB4668866,18,24,45.32,4,0.157,1,Network Quality Issues,Very_Low,3-4 calls
SUB5612338,6,6,11.36,1,0.292,1,Service Not Needed,Low,1-2 calls
SUB2033255,24,12,58.54,1,0.068,0,,Very_Low,1-2 calls
SUB8082212,3,12,73.32,2,0.22,1,Better Competitor Offer,Low,1-2 calls
SUB9202787,3,12,25.11,1,0.76,1,Price Too High,High,1-2 calls
SUB5989847,3,24,44.57,1,0.147,0,,Very_Low,1-2 calls
SUB9929285,12,3,32.47,3,0.369,0,,Low,3-4 calls
SUB8643603,3,12,5.15,2,0.546,1,Relocation/Moving,Medium,1-2 calls
SUB4094235,1,6,29.07,1,0.205,0,,Low,1-2 calls
SUB6986126,6,12,93.62,1,0.118,0,,Very_Low,1-2 calls
SUB3859653,24,6,12.71,2,0.273,0,,Low,1-2 calls
SUB1387952,3,24,39.36,3,0.315,0,,Low,3-4 calls
SUB2030117,6,6,56.96,1,0.143,0,,Very_Low,1-2 calls
SUB3896818,12,12,18.1,6,0.567,0,,Medium,5+ calls
SUB3357821,36,6,18.77,2,0.186,0,,Very_Low,1-2 calls
SUB9913742,12,12,99.41,2,0.123,0,,Very_Low,1-2 calls
SUB6584263,12,12,22.44,1,0.189,0,,Very_Low,1-2 calls
SUB1244761,6,24,56.57,1,0.077,0,,Very_Low,1-2 calls
SUB9386180,18,1,84.78,2,0.143,0,,Very_Low,1-2 calls
