user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,total_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category
SUB8072695,2026-04-07,0.43,6.0,0.35,1.64,658.61,1539.87,2.56,223.23,2301.18,1,1,35-44,Postpaid_Premium,Mid_Range,4G,Moderate
SUB8433296,2026-03-27,3.06,3.11,0.02,0.89,3873.27,781.13,0.11,79.01,5079.24,1,0,35-44,Postpaid_Unlimited,Mid_Range,4G,Moderate
SUB5965050,2026-04-05,1.59,0.2,0.57,0.99,752.1,24.17,5.3,144.15,899.87,1,0,25-34,Prepaid_Monthly,5G_Device,3G,Light
SUB1813168,2026-03-31,0.14,0.1,0.13,0.05,188.59,21.84,1.38,9.98,296.38,0,0,45-54,Prepaid_Monthly,Mid_Range,4G+,Very_Light
SUB1225281,2026-04-05,1.5,2.21,3.26,1.74,1295.92,410.4,49.17,183.71,1883.78,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB4782875,2026-03-22,3.33,5.6,0.99,0.26,4426.95,1207.51,19.05,39.82,5741.5,1,0,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB3995765,2026-04-02,1.3,1.23,0.11,0.24,559.33,159.51,1.84,10.24,786.75,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,Light
SUB8734102,2026-04-09,4.21,2.26,0.37,0.01,4878.02,517.63,7.06,1.51,4998.72,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G+,Moderate
SUB6595108,2026-04-10,0.26,1.33,0.35,0.02,87.52,186.83,5.91,3.19,310.43,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light
SUB6674719,2026-03-19,2.59,0.19,0.32,0.58,1869.55,41.71,6.28,94.59,2072.44,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB9658144,2026-04-11,0.95,2.15,4.0,0.49,1382.99,399.09,70.42,52.96,2184.89,1,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB7609280,2026-04-16,8.0,0.17,2.86,3.48,30954.08,43.24,56.23,481.52,34237.01,1,0,25-34,Postpaid_Premium,5G_Device,5G,Power_User
SUB6500306,2026-04-07,1.0,0.97,4.0,0.2,1622.4,240.83,57.76,31.77,2060.95,1,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate
SUB5372093,2026-04-12,3.41,1.93,0.45,0.15,6242.92,547.03,8.59,16.25,6991.07,1,0,25-34,Postpaid_Premium,Mid_Range,4G,Heavy
SUB2561729,2026-03-23,0.19,0.04,0.06,0.16,220.85,7.21,0.88,27.5,276.49,0,0,35-44,Prepaid_Monthly,Basic_Phone,4G,Very_Light
SUB6031595,2026-03-22,0.43,1.01,0.39,0.21,398.92,171.19,3.81,32.89,669.22,0,1,35-44,Postpaid_Basic,Basic_Phone,4G,Light
SUB6478047,2026-04-14,1.84,6.0,3.69,0.89,4026.12,1402.45,47.34,79.56,5236.87,0,1,18-24,Postpaid_Premium,5G_Device,4G+,Heavy
SUB2119043,2026-03-27,2.4,1.93,0.64,1.1,6866.54,701.11,8.38,147.29,7281.02,0,1,18-24,Postpaid_Unlimited,5G_Device,5G,Heavy
SUB8103230,2026-04-12,0.1,0.04,0.15,0.07,82.51,6.94,1.35,4.89,115.77,0,0,45-54,Prepaid_Daily,Basic_Phone,4G,Very_Light
SUB3558231,2026-04-09,1.41,0.31,0.15,0.19,1496.57,63.02,2.18,12.74,1680.55,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB7659908,2026-04-01,1.8,0.31,0.18,0.56,3301.62,120.86,1.72,54.52,3860.86,0,0,18-24,Prepaid_Daily,Mid_Range,5G,Moderate
SUB4080389,2026-03-30,6.44,3.41,0.62,2.41,6792.64,556.83,7.07,445.99,8358.55,0,1,18-24,Postpaid_Basic,5G_Device,4G,Heavy
SUB2661909,2026-04-13,0.13,1.64,0.24,0.27,110.46,349.43,2.32,47.08,529.5,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB3656138,2026-04-06,0.21,2.06,0.09,1.73,89.28,255.61,1.5,146.72,565.52,0,1,25-34,Postpaid_Premium,Premium_Smartphone,3G,Light
SUB1110078,2026-03-29,0.5,0.7,0.38,0.12,305.75,95.63,5.28,11.86,467.64,0,0,35-44,Postpaid_Premium,Mid_Range,3G,Very_Light
SUB2915631,2026-04-11,1.5,0.35,0.44,0.01,1491.85,71.88,2.91,1.77,1564.49,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB7314127,2026-03-22,1.78,0.74,0.18,1.21,1278.93,123.56,1.91,67.73,1472.87,0,0,35-44,Postpaid_Basic,Mid_Range,4G,Light
SUB3008187,2026-04-01,5.93,1.6,4.0,0.23,12376.06,330.31,64.45,16.74,13263.29,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,Power_User
SUB2659066,2026-04-03,0.24,3.03,1.02,0.04,424.23,948.09,11.2,6.15,1338.22,0,0,45-54,Postpaid_Basic,Mid_Range,5G,Light
SUB3148815,2026-04-02,1.51,0.62,0.37,0.32,752.71,85.97,4.35,41.47,981.21,0,0,35-44,Prepaid_Monthly,Mid_Range,3G,Light
SUB8355740,2026-04-02,1.46,1.67,0.25,0.08,3440.93,503.73,4.18,4.36,3953.07,1,1,35-44,Prepaid_Monthly,Mid_Range,5G,Moderate
SUB5506259,2026-04-13,1.71,0.3,0.91,1.07,4100.22,84.18,10.64,162.16,4162.87,0,0,18-24,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB8473915,2026-03-24,3.24,2.28,0.26,1.13,3215.52,651.52,3.29,171.37,4030.24,0,0,18-24,Prepaid_Daily,5G_Device,4G,Moderate
SUB8658426,2026-03-29,0.47,4.07,1.38,0.73,380.94,619.46,26.91,135.49,1234.04,1,1,25-34,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB7404003,2026-04-05,1.07,6.0,1.21,0.16,1634.26,1561.32,18.85,23.92,3593.79,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate
SUB5135314,2026-03-22,3.22,2.8,0.61,0.8,3504.87,518.87,4.8,156.02,4331.41,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Moderate
SUB1910681,2026-04-09,0.6,0.44,0.02,0.12,432.5,70.54,0.23,22.01,550.8,1,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB2607618,2026-04-17,0.12,0.38,0.09,0.32,86.58,91.33,0.47,29.63,299.08,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Very_Light
SUB4896830,2026-04-17,5.63,0.81,0.29,0.24,6547.41,224.36,3.59,25.45,7209.97,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,Heavy
SUB5336787,2026-04-15,0.32,1.74,0.34,0.09,437.46,297.09,3.8,14.45,904.94,0,1,55+,Postpaid_Unlimited,Mid_Range,4G,Light
SUB3755423,2026-03-23,0.6,0.64,0.41,0.01,641.14,139.04,4.93,0.61,773.54,0,1,18-24,Postpaid_Basic,Mid_Range,4G,Light
SUB1071295,2026-04-08,7.91,1.77,1.35,0.94,16463.44,703.44,13.72,94.63,17868.76,0,0,18-24,Prepaid_Monthly,Mid_Range,5G,Power_User
SUB8613287,2026-04-12,1.78,0.19,0.12,0.02,929.3,22.38,1.88,3.79,966.96,0,1,18-24,Postpaid_Premium,Basic_Phone,3G,Light
SUB4445376,2026-03-22,0.2,0.16,0.02,0.95,223.71,32.18,0.35,142.05,401.1,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB6251035,2026-03-27,1.07,1.62,0.39,0.25,2206.65,479.39,2.19,46.0,2952.94,0,1,18-24,Prepaid_Daily,Mid_Range,5G,Moderate
SUB4612600,2026-03-25,0.02,0.39,0.23,0.06,30.69,132.3,2.43,6.56,293.17,0,0,55+,Prepaid_Monthly,Premium_Smartphone,5G,Very_Light
SUB1825816,2026-04-04,0.62,3.55,0.07,1.16,788.12,1119.59,1.01,55.08,2093.72,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate
SUB9763313,2026-04-12,0.57,0.64,0.26,0.09,535.26,114.09,4.91,16.08,772.51,0,0,25-34,Prepaid_Monthly,5G_Device,4G,Light
SUB3026793,2026-03-23,1.62,1.93,0.61,1.04,2696.3,508.72,8.36,103.5,3176.14,0,1,45-54,Prepaid_Monthly,Mid_Range,5G,Moderate
SUB1554594,2026-03-27,1.43,2.96,0.03,0.08,3442.28,971.28,0.46,12.93,4780.01,0,0,18-24,Prepaid_Daily,Mid_Range,5G,Moderate
SUB9536326,2026-03-28,1.88,3.32,1.33,0.0,1348.61,577.03,18.95,0.0,2055.36,0,0,18-24,Postpaid_Basic,5G_Device,4G,Moderate
SUB4504473,2026-04-04,0.04,0.12,0.12,0.48,76.15,47.99,1.17,40.29,233.28,0,0,35-44,Postpaid_Basic,Mid_Range,5G,Very_Light
SUB8299695,2026-04-12,2.41,1.95,0.91,0.35,2170.9,522.5,8.49,38.92,2875.54,1,0,25-34,Prepaid_Daily,5G_Device,4G,Moderate
SUB3204664,2026-04-12,4.4,1.48,1.32,0.64,6722.37,436.96,22.83,85.03,7304.61,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB5341747,2026-04-13,1.76,5.68,0.46,0.04,863.81,825.23,8.58,3.04,1788.66,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB1686976,2026-03-19,0.19,0.56,0.55,0.3,330.92,148.64,6.31,30.32,652.45,0,1,25-34,Prepaid_Daily,Mid_Range,5G,Light
SUB3472189,2026-03-23,0.09,0.59,0.09,0.37,139.55,120.49,0.77,33.03,396.59,1,0,55+,Prepaid_Monthly,5G_Device,4G+,Very_Light
SUB9506404,2026-03-29,0.05,0.21,0.03,0.02,32.39,18.35,0.43,3.57,58.42,0,0,45-54,Postpaid_Premium,Basic_Phone,3G,Very_Light
SUB2241082,2026-04-05,5.01,0.76,0.17,0.32,9195.64,226.78,3.03,20.54,9720.59,0,1,25-34,Prepaid_Monthly,Mid_Range,5G,Heavy
SUB6184502,2026-04-11,2.6,0.49,1.18,1.36,4620.62,109.03,6.71,229.68,5250.91,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G+,Heavy
SUB7561000,2026-03-29,0.5,2.15,0.78,0.06,788.73,596.79,6.23,6.24,1555.19,0,0,25-34,Postpaid_Basic,Premium_Smartphone,5G,Light
SUB7671458,2026-03-25,1.77,1.36,0.03,0.04,3092.42,504.22,0.45,4.96,3469.69,0,1,55+,Postpaid_Basic,5G_Device,5G,Moderate
SUB5892306,2026-03-24,0.61,0.32,0.06,0.11,289.46,46.92,0.47,21.75,390.94,0,1,18-24,Postpaid_Premium,Basic_Phone,3G,Very_Light
SUB4674515,2026-04-10,3.41,3.11,0.03,0.64,3826.92,905.82,0.55,34.38,4422.26,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB2579159,2026-04-09,1.92,0.48,0.02,0.07,1910.78,126.53,0.27,3.54,2243.92,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate
SUB5515488,2026-04-06,0.25,0.28,0.06,0.28,317.17,57.1,0.69,14.95,481.68,0,0,55+,Prepaid_Daily,Mid_Range,4G+,Very_Light
SUB7041495,2026-03-30,4.23,1.35,0.03,0.19,10559.39,468.14,0.22,25.45,10370.95,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,Power_User
SUB9767088,2026-04-02,1.74,3.8,1.02,0.23,3515.39,906.38,6.89,21.69,4335.72,1,0,18-24,Postpaid_Unlimited,Mid_Range,4G+,Moderate
SUB7324167,2026-03-29,1.88,2.55,0.95,0.47,2016.56,622.03,9.62,82.74,2918.35,0,1,18-24,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB1791971,2026-03-20,2.73,2.78,0.39,0.35,7434.42,913.05,1.97,52.52,8027.88,0,0,18-24,Postpaid_Premium,Tablet,5G,Heavy
SUB1501157,2026-03-30,0.02,3.38,0.82,1.05,33.62,961.0,11.51,43.32,1183.23,0,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,Light
SUB5378727,2026-04-09,7.77,2.0,1.06,0.82,8846.93,403.68,11.49,82.84,9152.57,1,1,35-44,Prepaid_Daily,5G_Device,4G,Heavy
SUB5124499,2026-03-24,1.12,0.63,0.54,0.13,1824.4,190.69,3.09,12.31,2168.14,0,0,35-44,Prepaid_Daily,5G_Device,4G+,Moderate
SUB6946594,2026-04-12,1.08,3.77,0.01,0.02,1046.93,869.14,0.1,3.92,2045.0,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB6106799,2026-04-08,1.06,1.33,0.18,0.06,388.62,171.03,3.02,11.02,597.32,1,0,18-24,Prepaid_Daily,5G_Device,3G,Light
SUB5327576,2026-04-16,0.52,1.56,0.05,0.05,412.83,311.22,0.87,9.13,789.71,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Light
SUB5962140,2026-03-27,4.18,1.94,1.27,0.43,1900.95,197.91,8.36,51.36,2300.66,0,0,25-34,Postpaid_Basic,5G_Device,3G,Moderate
SUB3799487,2026-03-24,0.08,0.34,0.13,0.58,27.35,39.03,0.95,24.36,113.24,0,0,45-54,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB3904941,2026-04-14,3.68,2.02,0.73,0.07,3958.66,600.19,8.89,9.69,5201.05,1,1,18-24,Prepaid_Daily,5G_Device,4G,Heavy
SUB8983441,2026-04-05,1.65,1.3,0.71,0.6,1729.33,365.54,9.89,46.57,2227.19,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB6320385,2026-03-23,3.5,0.77,0.37,0.05,8228.13,252.22,5.66,8.01,9354.74,1,0,25-34,Prepaid_Daily,5G_Device,5G,Heavy
SUB3100021,2026-04-06,3.96,1.39,0.65,0.45,3845.19,369.38,12.0,74.51,4481.86,1,1,25-34,Prepaid_Daily,5G_Device,4G,Moderate
SUB7928040,2026-04-17,0.73,2.4,0.05,1.89,798.87,626.91,0.26,153.68,1684.46,1,1,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB1618467,2026-04-05,1.32,1.59,0.12,0.44,1443.85,352.67,0.84,76.16,2075.06,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB6333152,2026-04-08,0.49,6.0,1.37,0.22,715.38,1782.74,17.79,21.21,2481.63,0,0,18-24,Postpaid_Premium,5G_Device,4G,Moderate
SUB8328141,2026-04-08,0.27,0.8,1.38,0.03,191.15,141.3,26.6,3.25,425.62,0,1,35-44,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB6072148,2026-04-15,1.42,0.92,0.19,0.14,793.21,133.16,1.1,13.04,1033.16,1,0,25-34,Postpaid_Premium,Basic_Phone,3G,Light
SUB2707923,2026-04-09,2.6,0.42,0.0,1.21,8881.13,161.2,0.0,227.08,9379.53,0,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Heavy
SUB6134207,2026-04-10,3.63,0.89,0.12,0.38,4833.33,155.39,0.89,36.19,5080.33,1,0,55+,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB9516999,2026-03-28,3.95,1.7,0.05,0.56,4543.98,341.88,0.46,43.72,4966.5,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Moderate
SUB7730886,2026-03-29,2.93,0.08,0.25,0.05,2674.82,23.5,2.21,6.97,2819.15,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB6853584,2026-04-03,8.0,1.34,0.09,0.25,9465.42,295.56,1.29,19.48,10500.52,0,0,25-34,Postpaid_Premium,Mid_Range,4G,Power_User
SUB9170528,2026-03-28,2.6,1.53,0.29,5.32,8727.48,457.37,3.76,658.91,9928.26,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Heavy
SUB5301754,2026-03-27,0.64,0.75,0.04,0.38,875.85,205.35,0.29,27.37,1064.73,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G,Light
SUB3269042,2026-04-16,0.14,1.74,0.4,0.34,322.91,536.54,4.06,63.95,962.49,0,1,45-54,Prepaid_Monthly,Mid_Range,5G,Light
SUB2983509,2026-04-06,1.25,1.01,0.0,0.02,1461.51,173.37,0.0,2.03,1760.24,0,1,45-54,Postpaid_Basic,Mid_Range,4G,Light
SUB8740141,2026-04-13,3.22,6.0,2.51,0.18,13780.22,2363.15,31.83,22.89,15431.7,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,5G,Power_User
SUB1116381,2026-04-08,0.94,2.59,0.59,0.17,2133.87,819.61,11.66,32.0,2944.94,1,0,18-24,Postpaid_Premium,Mid_Range,4G+,Moderate
SUB2521701,2026-03-28,0.63,1.16,0.32,0.05,239.77,108.79,1.93,3.7,379.18,0,0,35-44,Postpaid_Basic,5G_Device,3G,Very_Light
SUB7105525,2026-04-14,0.2,0.15,0.45,0.8,91.54,15.26,5.94,89.63,247.45,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light
SUB4438618,2026-04-01,1.34,1.46,0.07,0.34,570.42,133.89,0.73,63.89,802.45,0,1,18-24,Prepaid_Daily,Mid_Range,3G,Light
SUB8913697,2026-03-27,0.82,0.13,0.53,0.23,303.03,11.17,4.04,9.83,367.13,0,0,25-34,Postpaid_Basic,Mid_Range,3G,Very_Light
SUB3457184,2026-04-09,3.12,1.96,0.07,1.55,5011.7,334.9,0.86,270.82,5754.58,0,0,45-54,Postpaid_Premium,Premium_Smartphone,4G,Heavy
SUB5103022,2026-04-11,0.57,0.62,0.49,1.08,2031.83,247.55,9.64,45.13,2531.01,1,0,25-34,Postpaid_Unlimited,Basic_Phone,5G,Moderate
SUB2418175,2026-03-24,2.2,1.1,1.12,1.39,4967.13,382.14,10.23,252.93,5310.78,0,0,25-34,Postpaid_Unlimited,5G_Device,4G+,Heavy
SUB4806688,2026-04-07,1.12,0.41,0.85,0.22,1243.56,121.49,16.87,34.91,1401.65,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,Light
SUB8265795,2026-03-30,2.56,1.64,3.97,1.22,7447.29,517.09,22.87,54.37,7546.1,0,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,Heavy
SUB4772962,2026-03-23,2.4,3.82,2.39,0.64,3661.21,1083.29,32.11,60.25,5240.12,0,0,18-24,Prepaid_Monthly,Tablet,5G,Heavy
SUB5041776,2026-04-11,0.88,2.19,0.25,1.38,1184.98,621.88,1.77,272.07,2395.47,0,1,35-44,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB3727423,2026-03-25,8.0,1.59,0.55,0.94,23835.59,491.44,7.83,101.28,24055.73,0,1,25-34,Postpaid_Premium,5G_Device,5G,Power_User
SUB6709840,2026-04-11,2.26,0.97,0.4,1.69,2636.04,254.99,6.75,248.6,3398.15,0,0,35-44,Prepaid_Monthly,5G_Device,4G,Moderate
SUB6130397,2026-04-13,2.44,5.4,0.32,0.19,4859.21,1747.71,5.29,8.67,7159.72,0,0,18-24,Prepaid_Monthly,5G_Device,5G,Heavy
SUB4451356,2026-04-10,1.11,1.68,0.35,4.31,1010.39,303.71,2.28,520.19,2045.5,0,0,25-34,Prepaid_Daily,5G_Device,4G,Light
SUB4444084,2026-03-22,0.45,0.54,0.29,0.01,369.73,91.72,1.51,0.51,515.85,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB3927109,2026-04-12,0.45,1.21,0.16,0.12,1813.06,354.66,2.61,16.16,2337.92,1,0,55+,Postpaid_Unlimited,Mid_Range,5G,Moderate
SUB7979451,2026-03-26,0.24,0.65,0.46,0.16,98.89,71.26,3.72,25.63,216.05,0,0,25-34,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB9519981,2026-03-24,2.08,0.83,0.53,0.52,3736.37,253.1,7.17,83.04,3958.88,1,1,25-34,Prepaid_Daily,Tablet,5G,Moderate
SUB8778484,2026-03-22,0.54,0.36,0.19,0.1,174.29,40.35,1.92,16.14,273.18,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,Very_Light
SUB9503902,2026-04-06,3.46,2.59,0.64,1.17,5876.51,573.47,8.76,144.97,6474.36,0,0,18-24,Postpaid_Unlimited,Mid_Range,4G,Heavy
SUB7214624,2026-04-06,2.3,0.59,0.84,2.92,2597.83,176.09,9.29,152.9,3366.3,1,1,25-34,Prepaid_Monthly,5G_Device,4G,Moderate
SUB5842611,2026-04-14,0.25,0.61,0.08,0.48,86.23,70.76,1.46,70.81,274.52,0,0,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB7357182,2026-04-17,1.01,0.31,0.08,0.51,1577.61,74.46,0.97,74.86,1688.42,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB5335868,2026-03-21,2.13,5.37,1.36,1.77,3616.82,1592.85,21.61,145.92,5103.47,0,0,25-34,Prepaid_Monthly,5G_Device,4G+,Moderate
SUB3215167,2026-04-12,0.38,2.57,0.42,0.21,175.87,298.97,3.4,20.37,520.77,0,1,45-54,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB4886402,2026-03-22,1.22,0.71,0.07,1.66,698.55,79.84,1.36,140.86,865.48,0,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,Light
SUB7545535,2026-04-17,6.58,3.18,0.61,0.11,14381.85,980.16,7.69,5.98,14494.85,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Power_User
SUB7842385,2026-03-28,2.97,5.84,0.0,0.26,4471.88,954.9,0.0,25.21,5824.09,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB1688105,2026-03-28,0.75,2.61,0.39,0.68,895.41,520.44,3.51,134.87,1517.08,0,1,35-44,Postpaid_Basic,Mid_Range,4G,Light
SUB2989173,2026-04-01,1.43,0.72,1.21,0.0,1285.53,210.16,10.87,0.0,1713.9,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB4080761,2026-03-31,0.09,0.1,0.01,0.37,100.89,24.11,0.19,40.67,208.5,0,1,18-24,Prepaid_Monthly,Basic_Phone,4G,Very_Light
SUB2414466,2026-03-19,0.09,2.07,1.16,0.19,127.87,480.03,11.3,28.31,771.19,1,1,55+,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB1445101,2026-04-08,3.87,2.93,0.22,1.71,8618.48,756.98,1.29,68.93,8679.1,0,0,18-24,Postpaid_Basic,Premium_Smartphone,5G,Heavy
SUB9106609,2026-04-02,0.14,0.61,0.15,0.0,58.89,79.16,2.26,0.0,186.79,0,0,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB8413023,2026-04-06,0.22,3.15,0.25,1.95,366.89,973.76,1.57,353.16,1745.18,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB8613269,2026-04-15,0.26,0.39,0.37,0.24,104.5,38.25,2.68,17.06,242.63,1,0,55+,Postpaid_Basic,Premium_Smartphone,3G,Very_Light
SUB2105534,2026-03-24,3.24,0.27,0.39,0.51,10056.24,99.43,6.53,90.92,10131.05,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Heavy
SUB5353127,2026-03-31,1.65,0.6,0.61,1.2,5562.95,233.57,10.21,186.81,5523.6,0,0,45-54,Postpaid_Unlimited,Mid_Range,5G,Heavy
SUB8315360,2026-04-16,0.25,2.33,0.05,6.0,373.62,590.38,0.49,1155.06,2141.83,0,1,18-24,Postpaid_Premium,5G_Device,4G,Moderate
SUB9073461,2026-04-10,1.5,1.67,1.85,1.32,542.66,180.0,34.66,64.84,934.7,1,0,25-34,Postpaid_Basic,5G_Device,3G,Light
SUB1498863,2026-04-12,5.36,2.36,0.51,0.5,7987.76,718.74,7.48,23.92,9064.76,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,Heavy
SUB9756262,2026-03-28,0.82,2.03,1.08,1.11,2796.58,549.45,20.24,132.57,3464.7,0,0,45-54,Postpaid_Premium,Premium_Smartphone,5G,Moderate
SUB3676188,2026-03-29,4.07,3.28,0.54,0.91,8417.04,698.38,10.23,76.03,9855.16,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB4295990,2026-03-25,8.0,1.7,3.23,2.64,3677.01,152.55,64.24,293.8,3888.52,0,0,18-24,Postpaid_Basic,5G_Device,3G,Moderate
SUB8782937,2026-04-05,0.97,0.43,0.51,0.02,1006.0,125.66,3.87,3.84,1270.25,0,0,18-24,Prepaid_Daily,Mid_Range,4G+,Light
SUB7526818,2026-03-31,0.53,0.27,0.01,0.13,401.34,41.26,0.11,19.34,496.53,0,0,45-54,Prepaid_Daily,5G_Device,4G,Very_Light
SUB6491590,2026-04-03,0.48,1.33,1.34,1.13,343.78,268.75,17.77,163.57,806.13,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB7512440,2026-04-15,0.91,6.0,4.0,0.1,1338.44,1225.46,49.15,4.43,2771.37,0,0,25-34,Postpaid_Basic,Premium_Smartphone,4G+,Moderate
SUB7099628,2026-03-20,5.85,2.63,0.3,3.3,6284.67,615.24,5.88,273.21,7098.84,1,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB7555968,2026-03-19,1.14,0.07,0.36,0.1,883.29,19.42,5.89,11.09,1069.05,1,1,55+,Prepaid_Monthly,Mid_Range,4G,Light
SUB3699015,2026-03-31,0.63,1.36,0.0,0.02,1030.87,364.48,0.0,2.31,1498.22,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,5G,Light
SUB9837590,2026-03-24,1.21,2.3,0.51,0.21,1818.18,817.29,3.97,15.09,2622.7,0,0,35-44,Postpaid_Basic,Mid_Range,5G,Moderate
SUB2172622,2026-04-15,3.82,0.49,0.38,0.34,2667.33,44.5,6.7,38.98,2657.33,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,Moderate
SUB3503771,2026-03-26,3.12,0.76,0.61,1.0,4221.19,227.24,8.41,127.45,4237.28,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate
SUB4177825,2026-04-16,0.14,0.1,0.23,0.23,224.82,30.91,2.71,37.84,325.89,1,0,55+,Prepaid_Monthly,Mid_Range,4G+,Very_Light
SUB1996161,2026-04-09,1.24,0.54,0.0,0.17,1210.4,156.47,0.0,27.4,1404.12,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB5183839,2026-04-07,1.25,0.58,0.95,0.1,1492.92,103.5,18.2,19.4,1618.48,0,1,25-34,Postpaid_Basic,5G_Device,4G,Light
SUB1666326,2026-03-27,8.0,2.0,2.65,0.03,15414.57,429.56,36.14,2.09,15342.62,1,0,25-34,Postpaid_Premium,5G_Device,4G+,Power_User
SUB1649150,2026-04-04,0.3,0.2,0.16,0.2,286.31,54.28,2.79,33.52,487.24,1,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Very_Light
SUB4375957,2026-04-02,1.9,1.17,0.96,0.84,2250.13,222.87,8.8,42.65,2488.66,0,0,25-34,Postpaid_Basic,5G_Device,4G,Moderate
SUB1118834,2026-04-02,0.33,5.44,0.21,0.0,785.1,1684.21,1.84,0.0,2767.31,0,0,35-44,Postpaid_Basic,Tablet,5G,Moderate
SUB4239576,2026-03-25,2.59,0.91,0.49,1.52,4622.49,257.17,9.56,191.43,5270.36,1,1,45-54,Postpaid_Basic,Premium_Smartphone,5G,Heavy
SUB6893309,2026-04-07,7.87,1.4,0.02,0.37,18443.35,351.88,0.29,51.26,17570.1,1,0,25-34,Prepaid_Daily,5G_Device,5G,Power_User
